Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,Variable_index,Variable_name
Ping_index,2396,2397,2398,2399,2400,2401,2402,2403,2404,2405,2406,2407,2409,
Ping_date,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,
Ping_time,13:39:04,13:39:04,13:39:04,13:39:04,13:39:04,13:39:04,13:39:04,13:39:04,13:39:05,13:39:05,13:39:05,13:39:05,13:39:05,
Ping_milliseconds,331.0,425.0,516.0,610.0,703.0,794.0,887.0,981.0,076.0,170.0,261.0,354.0,537.0,
Range,7.8419814151,7.8164889664,7.8059146261,7.7925476110,7.7895525574,7.7804464661,7.8044320986,7.8059170527,7.8222795981,7.8402427643,7.8684768018,7.8939417098,7.9686013242,
Depth,7.6863243319,7.6762258634,7.7190133613,7.7148154555,7.7457863949,7.7368355850,7.7891470315,7.7882018732,7.8041164186,7.8152785972,7.8304614443,7.8366371254,7.8568267981,
200.742,-72.091530,-46.651987,-57.395951,-59.757712,-52.941406,-65.076893,-65.390740,-55.771723,-63.435024,-66.802449,-54.725738,-68.844590,-51.797628,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
200.986,-64.976429,-46.395814,-57.494147,-58.475899,-52.477163,-67.862320,-69.268315,-55.637110,-62.241478,-66.135535,-54.349732,-70.018715,-53.337232,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
201.230,-63.226714,-46.447107,-58.123282,-58.329712,-52.543929,-71.223231,-72.261964,-56.087326,-61.968754,-66.647103,-54.577597,-69.876324,-56.307078,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
201.475,-63.160865,-46.792571,-59.277167,-59.303547,-53.171508,-69.849330,-69.431881,-57.231526,-62.511922,-68.349090,-55.416023,-68.075794,-61.969197,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
201.719,-63.026201,-47.433890,-60.992411,-61.708562,-54.449686,-65.654913,-66.199663,-59.318193,-63.909688,-71.636469,-56.912762,-65.749452,-72.453756,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
201.963,-61.605881,-48.394964,-63.348410,-66.421694,-56.557005,-62.513501,-64.360833,-62.985538,-66.345171,-78.095048,-59.127973,-63.680435,-62.590061,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
202.207,-59.667935,-49.732730,-66.354731,-70.159135,-59.740522,-60.428215,-63.722874,-70.690554,-70.183355,-93.051645,-61.931813,-62.068366,-58.069310,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
202.451,-58.263684,-51.554630,-69.004305,-63.814308,-63.344013,-59.147813,-64.199091,-76.140298,-75.252885,-78.105100,-64.209129,-60.925982,-56.269825,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
202.695,-57.769921,-54.051101,-68.255506,-59.604673,-62.700856,-58.535078,-65.920301,-65.517381,-75.702749,-73.999729,-64.221690,-60.232140,-56.028832,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
202.939,-58.332586,-57.564379,-65.378499,-57.366446,-59.438731,-58.525756,-69.321263,-61.726718,-72.810036,-72.516370,-63.218945,-59.964767,-56.922213,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
203.184,-60.150513,-62.657325,-62.909556,-56.428700,-57.196894,-59.087047,-75.086053,-60.162142,-71.364145,-72.169914,-62.868736,-60.103955,-58.456294,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
203.428,-63.709672,-67.673349,-61.226061,-56.512963,-56.089378,-60.188266,-76.543872,-59.969029,-70.902862,-72.083466,-63.565125,-60.633324,-59.652002,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
203.672,-70.606804,-64.810682,-60.247290,-57.489791,-55.853014,-61.780357,-72.009898,-60.851015,-70.402018,-71.729788,-65.266553,-61.548307,-59.935812,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
203.916,-77.245004,-61.623159,-59.870516,-59.296114,-56.269082,-63.782846,-69.662517,-62.626495,-69.372557,-71.240313,-67.590917,-62.871223,-60.210835,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
204.160,-68.703903,-59.926689,-60.011550,-61.920696,-57.147067,-66.076648,-68.803332,-64.945060,-68.216642,-71.023908,-69.343070,-64.669758,-61.557342,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
204.404,-65.188763,-59.109223,-60.612796,-65.428360,-58.304707,-68.505026,-68.660344,-66.802900,-67.361901,-71.325272,-69.362505,-67.077690,-64.990471,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
204.648,-63.689142,-58.786904,-61.660397,-69.973239,-59.570148,-70.897120,-68.644908,-67.003487,-66.863079,-72.233670,-68.546475,-70.288581,-73.600372,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
204.893,-63.294144,-58.753819,-63.219734,-74.793366,-60.807058,-73.123185,-68.387945,-66.145352,-66.522562,-73.810642,-67.927017,-74.093803,-70.264877,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
205.137,-63.721511,-58.922722,-65.521779,-74.000579,-61.948865,-75.111632,-67.883130,-65.360550,-66.032735,-76.203049,-67.690905,-75.256086,-62.682138,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
205.381,-64.865541,-59.295515,-69.262766,-69.907239,-63.010009,-76.643046,-67.354583,-65.037875,-65.168481,-79.809788,-67.694445,-72.399167,-58.892772,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
205.625,-66.230701,-59.943862,-77.638335,-66.501767,-64.058966,-76.938570,-67.012876,-65.227724,-63.957539,-85.400356,-67.731758,-69.635008,-56.677947,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
205.869,-65.685245,-61.000946,-78.787247,-63.796228,-65.176356,-75.331097,-66.979053,-65.927937,-62.606851,-86.494507,-67.667205,-67.781000,-55.412960,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
206.113,-62.378728,-62.656418,-67.999153,-61.613527,-66.424171,-72.628392,-67.310530,-67.164077,-61.315400,-80.295361,-67.528031,-66.714066,-54.870311,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
206.357,-58.726261,-65.002047,-62.844063,-59.874675,-67.826463,-69.831530,-68.017299,-69.020462,-60.202197,-76.023671,-67.500396,-66.356813,-54.983181,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
206.602,-55.716003,-66.668458,-59.345669,-58.559388,-69.348355,-67.321599,-69.019181,-71.690859,-59.324209,-73.106428,-67.866216,-66.748663,-55.769278,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
206.846,-53.437522,-64.332539,-56.742714,-57.688893,-70.870494,-65.198101,-70.022308,-75.665350,-58.703041,-71.101691,-69.006605,-68.048058,-57.240093,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
207.090,-51.891862,-60.562197,-54.800503,-57.324304,-72.186575,-63.503662,-70.501847,-82.730592,-58.335105,-69.911330,-71.577583,-70.430319,-59.032115,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
207.334,-51.136338,-57.643766,-53.461805,-57.570516,-73.065683,-62.287594,-70.273688,-87.520500,-58.190624,-69.627202,-76.931353,-72.802714,-59.640322,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
207.578,-51.301702,-55.765035,-52.748162,-58.584302,-73.366287,-61.613075,-69.910930,-77.140588,-58.221648,-70.515937,-77.580583,-71.176382,-58.301631,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
207.822,-52.593939,-54.868541,-52.713867,-60.600227,-73.173660,-61.543477,-70.095533,-71.830237,-58.402310,-73.156033,-70.557766,-68.055231,-56.831427,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
208.066,-55.235824,-54.925943,-53.418190,-64.039816,-72.868000,-62.121421,-71.195733,-68.463765,-58.783656,-78.897681,-66.664992,-66.230240,-56.351516,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
208.311,-58.559383,-55.940683,-54.918711,-70.067352,-72.947748,-63.352226,-73.251214,-66.345553,-59.499169,-81.042578,-64.636075,-65.883409,-57.105514,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
208.555,-58.311777,-57.954581,-57.301712,-88.744924,-73.840641,-65.197353,-75.608587,-65.223784,-60.719158,-74.399106,-63.794101,-67.004477,-59.102509,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
208.799,-55.533134,-61.051774,-60.783656,-74.896865,-75.982203,-67.564955,-76.463115,-64.960784,-62.636799,-71.110591,-63.798560,-69.901294,-61.823597,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
209.043,-53.703483,-64.974786,-66.047626,-69.455774,-80.220983,-70.262234,-75.611649,-65.491275,-65.552727,-69.791507,-64.447587,-75.576446,-62.583143,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
209.287,-53.063516,-66.712380,-76.301279,-66.915848,-87.409137,-72.893328,-74.757229,-66.843558,-70.173172,-69.819896,-65.622753,-77.154495,-60.338667,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
209.531,-53.492047,-64.384298,-76.288220,-65.266466,-82.004099,-74.901023,-74.566523,-69.191774,-78.462759,-71.092435,-67.275962,-70.455182,-58.015470,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
209.775,-55.090470,-61.937878,-68.667538,-63.915898,-76.602599,-76.052422,-75.014006,-72.864063,-77.103920,-73.901874,-69.438224,-66.448221,-56.460707,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
210.020,-58.473562,-60.305045,-65.231915,-62.691670,-73.693664,-76.520924,-75.793160,-76.494294,-71.059072,-78.585546,-72.260627,-64.006215,-55.602370,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
210.264,-66.648459,-59.315651,-62.967748,-61.602666,-72.167663,-76.010433,-76.280889,-73.622746,-68.291682,-78.119095,-76.131769,-62.508433,-55.320290,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
210.508,-68.448454,-58.792724,-61.087248,-60.724613,-71.590870,-73.844413,-75.902107,-69.537356,-67.265709,-72.778013,-81.864636,-61.729536,-55.537303,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
210.752,-58.424780,-58.621742,-59.339584,-60.157399,-71.547197,-70.502188,-74.945256,-66.882242,-67.707134,-69.442525,-85.672634,-61.631110,-56.175978,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
210.996,-54.459801,-58.726890,-57.724434,-60.030593,-70.963506,-66.984333,-74.163655,-65.429681,-70.149335,-67.883986,-80.553057,-62.296398,-57.028561,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
211.240,-52.835728,-59.048875,-56.359695,-60.540004,-68.603652,-63.748021,-74.001860,-65.099107,-77.645907,-68.131292,-77.245128,-63.819002,-57.538401,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
211.484,-53.227189,-59.526442,-55.406100,-62.029855,-65.306359,-60.919271,-74.303635,-66.122375,-76.322027,-71.290888,-75.943459,-65.418832,-57.026609,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
211.729,-56.313602,-60.078380,-55.039556,-65.207976,-62.361096,-58.542913,-73.721480,-69.286633,-66.826685,-77.895360,-76.315854,-63.871288,-55.705605,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
211.973,-57.610170,-60.593984,-55.440219,-71.053981,-60.199973,-56.652094,-71.244183,-76.008112,-62.371594,-66.897625,-77.913896,-60.115487,-54.414075,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
212.217,-50.122344,-60.966074,-56.737940,-68.444726,-58.888002,-55.267046,-68.465792,-71.153831,-59.964527,-60.552969,-77.357760,-57.016816,-53.655274,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
212.461,-45.072863,-61.182788,-58.646028,-62.445989,-58.389725,-54.378937,-66.531641,-65.223448,-58.886201,-56.830779,-73.478478,-54.951165,-53.554296,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
212.705,-41.964174,-61.376067,-59.251174,-58.934966,-58.626415,-53.943118,-65.627895,-62.205511,-58.826435,-54.564422,-70.225174,-53.745313,-54.038602,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
212.949,-40.058837,-61.729818,-57.077748,-56.719463,-59.488747,-53.888053,-65.711762,-60.776013,-59.579539,-53.282884,-68.271796,-53.206631,-54.899817,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
213.193,-38.976653,-62.321843,-54.331809,-55.168126,-60.836297,-54.132170,-66.763153,-60.413495,-60.921536,-52.731980,-67.411206,-53.177925,-55.783030,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
213.438,-38.498936,-62.910177,-52.127988,-53.925994,-62.479715,-54.597195,-68.860981,-60.904635,-62.425360,-52.764310,-67.496549,-53.542334,-56.237506,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
213.682,-38.498205,-62.668564,-50.480793,-52.785740,-64.166093,-55.211889,-72.048858,-62.226217,-63.249775,-53.310155,-68.505742,-54.221021,-55.994177,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
213.926,-38.910443,-60.854400,-49.253630,-51.645381,-65.650015,-55.906039,-74.360911,-64.587678,-62.724972,-54.376050,-70.405833,-55.165137,-55.190788,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
